search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20231231&after=priority:20200101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CA-3128191-A1,Multi-part request for transfers ,"The Toronto-Dominion Bank, Milos Dunjic, David Samuel Tax, Kushank RASTOGI, Casey Jade Forster, Somea Shahed, Margaret Elizabeth Inden","Milos Dunjic, David Samuel Tax, Kushank RASTOGI, Casey Jade Forster, Somea Shahed, Margaret Elizabeth Inden",2021-08-13,2021-08-13,2023-02-13,,https://patents.google.com/patent/CA3128191A1/en,
CN-116195368-A,Method and system for network access initialization of equipment ,昕诺飞控股有限公司,K·莫瓦赫德,2020-09-21,2021-09-16,2023-05-30,,https://patents.google.com/patent/CN116195368A/en,https://patentimages.storage.googleapis.com/c6/4d/1b/753a1218bc2ce9/HDA0004134284770000011.png
CN-116107961-A,"Vehicle-mounted system, information processing method, vehicle and computer program product ",上海集度汽车有限公司,"刘阳, 付力涛",2022-12-19,2022-12-19,2023-05-12,,https://patents.google.com/patent/CN116107961A/en,https://patentimages.storage.googleapis.com/60/89/eb/24bc48fb8812d3/HDA0004006769360000011.png
BR-102021010251-A2,INTERACTIVE METHOD FOR RURAL BARTER ,André Augusto Ceballos Melo,André Augusto Ceballos Melo,2021-05-27,2021-05-27,2022-12-06,,https://patents.google.com/patent/BR102021010251A2/en,
CN-113269571-A,Enterprise credit investigation information processing method and device based on block chain ,中国银行股份有限公司,"张洁慧, 董杨瑞, 陈熙",2021-06-25,2021-06-25,2021-08-17,,https://patents.google.com/patent/CN113269571A/en,https://patentimages.storage.googleapis.com/13/53/fb/96587af54e5b25/HDA0003132839270000011.png
US-2023046386-A1,Multi-part request for transfers ,The Toronto-Dominion Bank,"Milos Dunjic, David Samuel TAX, Kushank RASTOGI, Casey Jade FORSTER, Somea SHAHED, Margaret Elizabeth INDEN",2021-08-13,2021-08-13,2023-02-16,,https://patents.google.com/patent/US20230046386A1/en,https://patentimages.storage.googleapis.com/42/3e/52/5ac1de8f71f93c/US20230046386A1-20230216-D00000.png
WO-2023012553-A1,System for the containerization of business workstations with low-cost remote user interfaces ,Marco Simoncini,Marco Simoncini,2021-08-04,2022-07-18,2023-02-09,,https://patents.google.com/patent/WO2023012553A1/en,
TR-202020450-A2,A SYSTEM THAT ENABLES DIGITAL AUTHENTICATION PROCEDURES AT CALL CENTERS ,Turkcell Technology Research And Development Co,"Kurban Koray, Hazal Keçoğlu Huri̇ye, Artun Çağri",2020-12-14,2020-12-14,2021-01-21,,https://patents.google.com/patent/TR202020450A2/en,
CN-115102760-A,"System, method and medium for password-free secure login based on blockchain and DID ",上海万向区块链股份公司,杨欢,2022-06-21,2022-06-21,2022-09-23,,https://patents.google.com/patent/CN115102760A/en,https://patentimages.storage.googleapis.com/36/fc/8a/324fc267a80fcb/HDA0003705398540000011.png
CN-116055225-A,"Power data access method, device and system based on block chain ",中国信息通信研究院,"程彤彤, 刘阳, 田娟, 邵小景, 谢滨",2023-03-30,2023-03-30,2023-05-02,,https://patents.google.com/patent/CN116055225A/en,https://patentimages.storage.googleapis.com/df/d3/d7/fe20664987aa0f/FT_1.png
WO-2022152630-A1,Method for securing the use of an iot module connected to a blockchain ,Bpce,"José LUU, Cyril Vignet",2021-01-18,2022-01-07,2022-07-21,,https://patents.google.com/patent/WO2022152630A1/en,
CN-116436926-A,Block chain system and method for managing Internet of things equipment ,上海有倕信息科技有限公司,"周向红, 施夏松",2023-03-05,2023-03-05,2023-07-14,,https://patents.google.com/patent/CN116436926A/en,https://patentimages.storage.googleapis.com/77/89/57/638bbdf720e730/FT_1.png
FR-3117259-A1,Method for providing health information on a place of life by means of a portable terminal and a chain of blocks ,Bpce,"José LUU, Cyril VIGNET",2020-12-08,2020-12-08,2022-06-10,,https://patents.google.com/patent/FR3117259A1/en,
CN-113962792-A,Wish settlement system based on electronic children money saving terminal ,苏州成方云数字科技有限公司,吴文俊,2021-09-16,2021-09-16,2022-01-21,,https://patents.google.com/patent/CN113962792A/en,https://patentimages.storage.googleapis.com/5e/42/22/fc2cd23b348330/210916101237.png
WO-2023003523-A1,Method for signing and submitting electronic documents through visual indicia ,Finema Company Limited,"Sammotic SWITCHYARN, Nuttawut KONGSUWAN, Sarawuth RUNGCHAROENKIT, Pakorn LEESAKUL",2021-07-20,2021-07-20,2023-01-26,,https://patents.google.com/patent/WO2023003523A1/en,
CN-112104749-B,Block chain-based bar code label life cycle management method and device ,浙江甲骨文超级码科技股份有限公司,"顾惠波, 岳晓兰, 王帅",2020-11-09,2020-11-09,2021-02-05,2021-02-05,https://patents.google.com/patent/CN112104749B/en,https://patentimages.storage.googleapis.com/1b/79/0c/e0e775b2835881/201021140158.png
CN-112001771-A,E-commerce commodity sales big data processing method with encryption structure based on block chain ,广州久零区块链技术有限公司,"刘海峰, 刘海涛, 陆克宙, 谭棋友, 王思奇, 卢苇, 蔡炳铨",2020-08-03,2020-08-03,2020-11-27,,https://patents.google.com/patent/CN112001771A/en,https://patentimages.storage.googleapis.com/ce/a0/70/ebb2439df17902/200803142007.png
CN-116141816-A,Preparation method of composite material based on internal and external corresponding variable codes ,浙江金石包装有限公司,"计峰, 吉娟, 马治锋, 何松挺, 李晓波",2023-02-27,2023-02-27,2023-05-23,,https://patents.google.com/patent/CN116141816A/en,https://patentimages.storage.googleapis.com/c3/f9/77/9b0b1e05095b4d/FT_1.png
CN-111935717-B,Authentication method and device of WAPI system and computer equipment ,中科开创（广州）智能科技发展有限公司,"毛炎, 王齐, 欧阳开一, 邱文锋, 夏永晓",2020-10-09,2020-10-09,2021-01-08,2021-01-08,https://patents.google.com/patent/CN111935717B/en,https://patentimages.storage.googleapis.com/e3/d0/c2/4c026560dc5d23/200930094324.png
CN-212373868-U,Pallet for loading barrel goods ,北京众企联合资产管理有限公司,余渡元,2020-02-21,2020-02-21,2021-01-19,2021-01-19,https://patents.google.com/patent/CN212373868U/en,https://patentimages.storage.googleapis.com/06/df/74/11c44851f4d9fd/DEST_PATH_HSB0000190533690000011.png
TR-202104012-A2,A DIGITAL ATTORNEY SYSTEM ,Turkcell Technology Research And Development Co,"Ali̇ Kutluk Artun, Emre Şahna Yunus",2021-03-01,2021-03-01,2021-07-26,,https://patents.google.com/patent/TR202104012A2/en,
CN-113298655-A,"Security type general certificate issuing processing method, device and system ",光大科技有限公司,"张立勇, 向小佳, 许成林, 张荣臻, 吴海洋",2021-06-03,2021-06-03,2021-08-24,,https://patents.google.com/patent/CN113298655A/en,https://patentimages.storage.googleapis.com/8e/84/49/0ab02e18c70325/HDA0003099575070000011.png
CN-114189391-B,Privacy data control and management method suitable for hybrid cloud ,浙江易天云网信息科技有限公司,傅文怡,2022-02-14,2022-02-14,2022-04-29,2022-04-29,https://patents.google.com/patent/CN114189391B/en,https://patentimages.storage.googleapis.com/4d/0e/9c/c60f49efcc8915/220128162028.png
CN-114449314-A,"Audio-visual program management method, device, server equipment and storage medium ",国家广播电视总局广播电视规划院,"余英, 宫良, 聂明杰, 吴钟乐, 孙黎丽, 杨家胜, 李忠炤",2020-11-05,2020-11-05,2022-05-06,,https://patents.google.com/patent/CN114449314A/en,https://patentimages.storage.googleapis.com/86/a4/d0/134b2cd9991562/HDA0002761835810000011.png
CN-115208846-A,Session interaction method and system ,武汉联影医疗科技有限公司,李展鹏,2022-07-08,2022-07-08,2022-10-18,,https://patents.google.com/patent/CN115208846A/en,https://patentimages.storage.googleapis.com/99/ea/b2/f510c8fc104cda/HDA0003737256130000011.png
CN-215450202-U,Radio frequency electronic tag for steel rail weld joint identification ,"中国铁道科学研究院集团有限公司金属及化学研究所, 北京中铁科新材料技术有限公司, 中国铁道科学研究院集团有限公司","高东海, 安尚文, 郑韵娴, 史启帅, 黄凤英, 李庆耀, 李宝雨, 于佳, 唐艺萌, 任晓威",2021-06-21,2021-06-21,2022-01-07,2022-01-07,https://patents.google.com/patent/CN215450202U/en,https://patentimages.storage.googleapis.com/2b/5e/d7/d3cb23fbffe931/HDA0003124167630000011.png
CN-116015883-A,"Optimal networking method for mobile power supply, mobile power supply and storage medium ","广西大学, 广西电网能源科技有限责任公司, 广西西大通量能源技术有限公司","何家盛, 卢泉, 韦昌才, 胡立坤, 田飞宇, 韦利娜, 梁潇尹, 国家栋, 雒子航, 蓝婧, 叶万兴, 陈珊",2022-12-27,2022-12-27,2023-04-25,,https://patents.google.com/patent/CN116015883A/en,https://patentimages.storage.googleapis.com/b7/df/bf/b7ac46e4c48e8e/HDA0004020102550000011.png
KR-102555340-B1,Method for generating user history or career information for credit information management based on non-financial data ,건양대학교 산학협력단,"진주완, 정승욱",2022-12-27,2022-12-27,2023-07-12,2023-07-12,https://patents.google.com/patent/KR102555340B1/en,https://patentimages.storage.googleapis.com/11/ba/cb/1c328d0afa055c/112022140610628-pat00001.png
CN-115080545-A,Twin and subscription method and device for current state of personnel ,北京亚控科技发展有限公司,林伟,2022-06-30,2022-06-30,2022-09-20,,https://patents.google.com/patent/CN115080545A/en,https://patentimages.storage.googleapis.com/66/fd/72/d2b2b3c24d4d64/HDA0003722679220000011.png
CN-115860033-A,Anti-counterfeiting method and device for color partition micro-point code identification capable of grading and identifying counterfeiting ,"北京微点科学技术有限公司, 上海中商标签制作有限公司, 山东泰宝信息科技集团有限公司","鞠翔, 王军红, 徐立宣, 苟佳洁, 王立江, 张宇, 匡扶, 李军, 程祥峰",2023-01-31,2023-01-31,2023-03-28,,https://patents.google.com/patent/CN115860033A/en,https://patentimages.storage.googleapis.com/20/f5/0a/229ca68e36ddca/FT_1.png
US-11494342-B1,Computer-based systems configured to utilize an event log to pre-authorize distributed network events and methods of use thereof ,Tassat Group Inc.,"Kevin Lupowitz, Eric Couillard, Jeff Yang, Chester Chee, Brian Bruce, Joe Grastara",2021-10-28,2022-07-01,2022-11-08,2022-11-08,https://patents.google.com/patent/US11494342B1/en,https://patentimages.storage.googleapis.com/1b/1f/c2/7dd80eb663352c/US11494342-20221108-D00000.png
EP-4204923-A1,Product object story signaling for consumer communications ,"The Provenance Chain Network, Inc.","Lindsay Nelson, Jeffrey W. Gaus, Daniel MCMORRIS, Ketan Sampat, Gunner Danneels",2020-08-25,2021-08-24,2023-07-05,,https://patents.google.com/patent/EP4204923A1/en,
US-2023131795-A1,Method for coupling a medical device with a network ,B. Braun Melsungen Ag,"Horst Schmoll, Michael Duesterhus",2021-10-22,2022-10-21,2023-04-27,,https://patents.google.com/patent/US20230131795A1/en,https://patentimages.storage.googleapis.com/97/a9/ed/11a199cb3088b7/US20230131795A1-20230427-D00000.png
CN-115442040-A,Quantum security key distribution method and system ,矩阵时光数字科技有限公司,"傅波海, 张仕峰, 曹飞, 冯俊, 徐辉, 杨鸽",2022-09-08,2022-09-08,2022-12-06,,https://patents.google.com/patent/CN115442040A/en,https://patentimages.storage.googleapis.com/3c/eb/a6/b2526431cc6b3b/HDA0003837603220000011.png
CN-115665737-A,Internet of things terminal authentication method based on zero trust architecture ,国网浙江省电力有限公司绍兴供电公司,"沈健, 张磊, 吕磅, 袁誉峰, 钱一宏, 张永建, 胡利辉, 张晓峰, 周金邢, 赵峰, 严铭铭, 周晟",2022-09-06,2022-09-06,2023-01-31,,https://patents.google.com/patent/CN115665737A/en,https://patentimages.storage.googleapis.com/11/b9/6e/b81797d0e4b32e/HDA0003833787370000011.png
CN-115459995-A,FIDO2 authentication method for adaptive national cryptographic algorithm and international algorithm ,亚数信息科技（上海）有限公司,"陈启敬, 贺山峰, 王果",2022-09-06,2022-09-06,2022-12-09,,https://patents.google.com/patent/CN115459995A/en,https://patentimages.storage.googleapis.com/0a/8a/73/46eaf76422e776/220906144953.png
CN-115442108-A,Data transmission method and device based on alliance chain ,中国银行股份有限公司,"洪烨嵘, 赵尊晨",2022-08-31,2022-08-31,2022-12-06,,https://patents.google.com/patent/CN115442108A/en,https://patentimages.storage.googleapis.com/77/65/c2/37cd03b436af17/HDA0003824942710000011.png
CN-115098471-A,Method and device for history states of twin and subscription events ,北京亚控科技发展有限公司,林伟,2022-06-30,2022-06-30,2022-09-23,,https://patents.google.com/patent/CN115098471A/en,https://patentimages.storage.googleapis.com/4b/a3/2c/0d3bc18b161365/HDA0003722782990000011.png
CN-115017472-A,Music copyright identification and authentication method based on block chain ,泰山学院,林琳,2022-06-30,2022-06-30,2022-09-06,,https://patents.google.com/patent/CN115017472A/en,https://patentimages.storage.googleapis.com/05/39/9a/d132da2cbc179b/HDA0003722012220000011.png
US-11736471-B2,Method of re-assigning address to network device ,"Argo AI, LLC","Christopher Scott Taylor, Brian Margosian, Alexander Cline",2020-12-17,2022-12-05,2023-08-22,2023-08-22,https://patents.google.com/patent/US11736471B2/en,https://patentimages.storage.googleapis.com/6c/c4/09/7dee4b43a912d8/US11736471-20230822-D00000.png
CN-115080544-A,Method and device for twin and subscription organization history state ,北京亚控科技发展有限公司,林伟,2022-06-30,2022-06-30,2022-09-20,,https://patents.google.com/patent/CN115080544A/en,https://patentimages.storage.googleapis.com/42/c2/3a/d512b25adffc1d/HDA0003722671280000011.png
CN-115086321-A,"Multi-cluster traffic forwarding method and device, and electronic device ",京东科技信息技术有限公司,"杨志嘉, 孙来特, 何小锋, 刘晓溪, 李显洋",2022-06-14,2022-06-14,2022-09-20,,https://patents.google.com/patent/CN115086321A/en,https://patentimages.storage.googleapis.com/26/c5/0f/52ee064c29f852/HDA0003693217270000011.png
CN-115017514-A,Intelligent contract vulnerability detection method based on abstract syntax tree and application ,南京航空航天大学,"刘哲, 董伟良",2022-05-31,2022-05-31,2022-09-06,,https://patents.google.com/patent/CN115017514A/en,https://patentimages.storage.googleapis.com/8a/cf/6b/21ea8805c49d14/HDA0003672205870000011.png
CN-114629684-A,"Permission token processing method, system, device and storage medium based on block chain ",深圳番多拉信息科技有限公司,刘祥涛,2022-02-16,2022-02-16,2022-06-14,,https://patents.google.com/patent/CN114629684A/en,https://patentimages.storage.googleapis.com/17/3f/aa/8866f339edecaa/HDA0003506970690000011.png
CN-114333098-A,"Patrol method, patrol device, electronic equipment and computer readable medium ",中国建设银行股份有限公司,"李坚明, 薛红星, 谭世殊, 蔡跃进, 廖敏飞, 温忠源",2021-12-27,2021-12-27,2022-04-12,,https://patents.google.com/patent/CN114333098A/en,https://patentimages.storage.googleapis.com/cd/ff/ee/6745e2eeb78e1b/HDA0003436389800000011.png
CN-114268474-A,"Operator application login control method, device, equipment and storage medium ",中国联合网络通信集团有限公司,李峰,2021-12-13,2021-12-13,2022-04-01,,https://patents.google.com/patent/CN114268474A/en,https://patentimages.storage.googleapis.com/cb/cd/77/eff658b482d02b/HDA0003407115210000011.png
CN-114463018-A,"Method, system and storage medium for processing illegal induced occupation activity of telecommunication ",深圳安巽科技有限公司,"王晓伟, 高磊",2021-11-25,2021-11-25,2022-05-10,,https://patents.google.com/patent/CN114463018A/en,https://patentimages.storage.googleapis.com/10/57/e1/183d127fcf9ee1/RE-220414165730.png
CN-115803818-A,Prediction method for spatial recognition degree of fragrance component and prediction method for spatial recognition degree of fragrance composition ,弗门尼舍有限公司,"D·施切尔巴科夫, A·法德尔, N·奥利利",2020-09-30,2021-09-30,2023-03-14,,https://patents.google.com/patent/CN115803818A/en,https://patentimages.storage.googleapis.com/2f/f9/b1/90e3b035b3ea3b/HDA0004023637480000011.png
